swipe	hit with a sweeping motion; N.	Barron4841
pecuniary	pertaining to money	Barron4841 Leech
pedagogue	teacher; CF. child leader	Barron4841
pedagogy	teaching; art of education	Barron4841
pedant	scholar who overemphasizes book learning, trivial details of learning, or technicalities	Barron4841
pedantic	bookish; showing off learning; marked by an excessive ostentatious concern for book learning; N. pedantry	Barron4841
bookish	fond of books and reading	Barron4841
studious	given to diligent study	Barron4841
pedestrian	ordinary; dull; unimaginative  (lacking in imagination); going on foot; Ex. pedestrian prose; N.	Barron4841
precinct	division of a city for election or police purposes; precincts: space that surrounds a building; Ex. precincts of the college	Barron4841
pediatrician	physician specializing in children'diseases; N. pediatrics	Barron4841
peerless	having no equal; incomparable	Barron4841
peer	one who has equal standing with another; nobleman; V: look intently; N. peerage; CF. peeress	Barron4841
pejorative	  (of a word or phrase) suggesting that someone is of little value; negative in connotation; having a belittling effect; Ex. Many women now considers ``housewife'' a pejorative expression, because it patronized them.	Barron4841
pell-mell	in confusion; disorderly; Ex. dash pell-mell	Barron4841
pellucid	transparent; limpid  (crystal clear); clear in meaning; easy to understand	Barron4841
penance	self-imposed punishment for sin; Ex. do penance for one'sins; CF. penitent	Barron4841
penchant	strong inclination; strong liking   (esp. for something that is disapproved of by other people); Ex. penchant for fast cars	Barron4841
pendant  (pendent)	hanging down from something; pending; N: ornament   (hanging from a necklace etc.)	Barron4841
pending	not yet decided or settled; impending; Ex. pending decision; PREP. while awaiting; until; Ex. delay the decision pending his return	Barron4841
pendulous	hanging; suspended	Barron4841
suspend	cause to stop for a period; interrupt; hold in abeyance; defer; hang from above; exclude for a period from a position; Ex. suspended state; Ex. suspend judgment; Ex. suspended from the team; N. suspension	Barron4841
suspense	state of being undecided; anxiety or apprehension resulting from uncertainty	Barron4841
penitent	repentant; N.	Barron4841
pensive	dreamily or deeply thoughtful; sadly thoughtful; thoughtful with a hint of sadness; contemplative; CF. think over	Barron4841
penumbra	partial shadow   (in an eclipse); CF. almost shadow	Barron4841
penury	extreme poverty; stinginess; ADJ. penurious: very poor; stingy	Barron4841
peon	landless agricultural worker; bond servant; menial worker; N. peonage	Barron4841
perceptive	insightful; showing a good ability at perceiving and understanding; aware; wise; of perception	Barron4841
percussion	striking one object against another sharply; Ex. percussion instrument; N: striking together of two bodies; sound caused by percussion	Barron4841
perdition	damnation; complete ruin; hell	Barron4841
damn	condemn; criticize severely; condemn to everlasting punishment; doom; bring to ruin; N. damnation	Barron4841
doom	condemnation to a severe penalty; ruin; fate   (esp. a tragic or ruinous one); V.	Barron4841
peregrination	journey; V. peregrinate	Barron4841
peremptory	demanding and leaving no choice; imperative; Ex. peremptory decree/knock	Barron4841
perennial	something long-lasting; perennial plant; ADJ: lasting through the year or many years; lasting for a long time; enduring	Barron4841
perfidious	treacherous; disloyal; N. perfidy: treachery	Barron4841
perforate	pierce; put a hole through	Barron4841
perfunctory	done routinely and with little care; superficial; not thorough; lacking interest, care, or enthusiasm; Ex. perfunctory kiss	Barron4841
perigee	point of moon'orbit when it is nearest the earth; CF. apogee	Barron4841
perimeter	outer boundary; length of the outer boundary; circumference	Barron4841
bound	leap or spring; limit or confine; constitute the limit of; Ex. bounded by Canada; N: leap or jumping; boundary; ADJ: certain; having a duty to do something   (legally or morally); confined by bonds; Ex. We are bound to be late; Ex. I am bound to say my opinion; CF. bounce, rebound	Barron4841
peripatetic	walking about from place to place   (to work); moving; Ex. peripatetic school of philosophy	Barron4841
peripheral	of a periphery; marginal; outer; of minor importance; not central; Ex. peripheral nerve/interest	Barron4841
periphery	outside edge especially of a round surface; perimeter; Ex. periphery of the town	Barron4841
perjury	false testimony while under oath; V. perjure oneself: testify falsely under oath	Barron4841
permeable	that can be permeated; penetrable; porous; allowing liquids or gas to pass through; V. permeate: spread or flow throughout; charge	Barron4841
pernicious	very harmful; deadly; very destructive; Ex. pernicious effect/anemia	Barron4841
peroration	conclusion of an oration; perorating; V. perorate: conclude a speech; speak at great length	Barron4841
perpetrate	commit an offense; do   (something wrong)	Barron4841
perpetual	everlasting	Barron4841
perpetuate	make perpetual; make something last for a long time; preserve from extinction; N. perpetuity	Barron4841
perquisite  (perk)	any gain above stipulated salary; Ex. perquisites such as free meals and a car	Barron4841
personable	attractive   (in personality or appearance)	Barron4841
perspicacious	  (of someone) having insight; penetrating; astute	Barron4841
perspicuity	clearness of expression; freedom from ambiguity	Barron4841
perspicuous	  (of something) plainly expressed; easy to understand; Ex. perspicuous comments	Barron4841
pert	  (esp. of a girl or young woman) impertinent; forward; trim; jaunty; Ex. pert young miss/hat	Barron4841
forward	presumptuous or bold	Barron4841
pertinacious	holding tenaciously to an action; stubborn; persistent	Barron4841 leech
pertinent	suitable; to the point; relevant	Barron4841
perturb	disturb greatly	Barron4841
peruse	read through with care; N. perusal	Barron4841
pervasive	spread throughout; V. pervade:   (of smells, ideas, feelings) spread throughout; charge; permeate	Barron4841
perverse	purposely continuing to do something wrong; stubbornly wrongheaded; perverted; directed away from what is right; wicked and unacceptable; Ex. perverse satisfaction; Ex. Hannibal Lecter in a perverse mood; N. perversity	Barron4841
perversion	corruption; turning from right to wrong	Barron4841
pervert	corrupt; turn from right to wrong; misuse; Ex. perverted sexual desire/scientific knowledge; N: person whose sexual behavior is not natural	Barron4841
wrongheaded	stubbornly wrong	Barron4841
pessimism	belief that life is basically bad or evil; gloominess; tendency to take the gloomiest possible view of a situation; ADJ. pessimistic	Barron4841
pestilential  (pestilent)	causing plague; tending to cause death; baneful; N. pestilence: fatal epidemic disease   (esp. bubonic plague)	Barron4841
pestle	tool for mashing or grinding substances in a hard bowl or mortar	Barron4841
mortar	vessel in which substances are crushed with a pestle	Barron4841
mash	crush into mash; convert into mash; N: mixture of ground grain and nutrients fed to livestock and fowl	Barron4841
petrify	turn to stone; cause to become stonelike; stun or paralyze	Barron4841
petty	trivial; unimportant; very small; small-minded; petty-minded	Barron4841
petulant	touchy; peevish; ill-tempered	Barron4841
phalanx	formation of infantry carrying overlapping shields and long spears; group of men packed together   (for attack or defense)	Barron4841
pharisaical	pertaining to the Pharisees, who paid scrupulous attention to tradition; self-righteous; hypocritical	Barron4841
pharisee	Pharisee: member of an ancient Jewish group that emphasized strict observance of the Mosaic law   (considering themselves very holy); hypocritical self-righteous person	Barron4841
self-righteous	sure of one'own righteousness; moralistic	Barron4841
phenomena	observable facts; subjects of scientific investigation; SG. phenomenon: observable fact; very unusual person, thing, or event; marvel; wonder; CF. phenomenons; ADJ. phenomenal: very unusual; extraordinary; of a phenomenon; Ex. phenomenal strength	Barron4841
philanderer	faithless lover; flirt	Barron4841
philanthropist	lover of mankind; doer of good; N. philanthropy	Barron4841
philatelist	stamp-collector; N. philately: stamp collecting	Barron4841
philistine	narrow-minded person, uncultured and exclusively interested in material gain; uncultured person who is indifferent to artistic and cultural values; member of an ancient people in Palestine; OP. aesthete	Barron4841
philology	study of language or words	Barron4841
phlegmatic	calm and unexcitable; not easily disturbed; CF. phlegm: sticky mucus produced in the respiratory tract	Barron4841
phobia	morbid fear	Barron4841
phoenix	symbol of immortality or rebirth; Ex. phoenix rising from its ashes	Barron4841
phylum	major classification, second to kingdom, of plants and animals; category ranking below a kingdom and above a class; division	Barron4841
physiognomy	face   (as showing the character and the mind); art of judging human character from facial features	Barron4841
physiological	pertaining to the science of the function of living organisms; N. physiology	Barron4841
piebald	of different colors; mottled; spotted in different colors   (esp. in black and white); Ex. piebald horse; CF. pie+bald	Barron4841
piecemeal	one part at a time; gradually; in stages; Ex. read a novel piecemeal	Barron4841
pied	piebald; variegated  (many-colored); multicolored	Barron4841
piety	devoutness; reverence for God; ADJ. pious	Barron4841
pigment	coloring matter   (usually powder to be mixed with water or oil)	Barron4841
pillage	plunder	Barron4841
pillory	punish by placing in a wooden frame or pillory; subject or expose to criticism and ridicule; N.	Barron4841
pine	long for; yearn; languish from longing or grief; decline	Barron4841
pinion	restrain or immobilize by binding the wings or legs; N: bird'wing	Barron4841
pinnacle	peak; highest point; acme; Ex. pinnacle of fame	Barron4841
pious	devout; religious; N. piety	Barron4841
piquant	pleasantly tart-tasting; spicy; pleasantly stimulating; Ex. piquant situation when my old enemy asked for my help	Barron4841
tart	sharp to the taste; acid-tasting; caustic; sarcastic; Ex. tart apple/reply	Barron4841
sour	having a sharp or acid taste; acid; tart; bad-tempered; V.	Barron4841
pique	irritation; resentment from wounded pride   (eg. loss in a contest); V: provoke; arouse; annoy; cause to feel resentment; Ex. pique her curiosity	Barron4841
piscatorial	pertaining to fishing; CF. Pisces	Barron4841
pitfall	hidden danger; concealed trap	Barron4841
beware	be cautious   (of)	Barron4841
pith	core or marrow; spongelike substance in the center of stems; essence; substance	Barron4841
marrow	soft fatty tissue that fills most bone cavities and is the source of blood cells	Barron4841
